date,portfolio_value,period_return,cumulative_return,drawdown,turnover,transaction_cost,benchmark_return,excess_return,active_stocks,weight_ABNB,weight_AMGN,weight_BKR,weight_CCEP,weight_GOOGL,weight_LIN,weight_PYPL
2022-10-31,9938210.605831876,0.0009970283620835592,-0.6178939416812357,-0.617893941681236,0.3333333333333333,3313.8084318112983,0.0005077613542588161,0.0004892670078247431,7,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
2022-11-30,9928148.115671884,-0.001250522444024682,-0.7185188432811573,-0.7185188432811573,0.9999999999999999,9938.210605831875,-0.0006427259483773793,-0.0006077964956473028,7,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2022-12-31,9924964.753348248,0.001269324149082725,-0.7503524665175232,-0.7503524665175192,0.3333333333333333,3309.3827052239612,0.0009009991689319058,0.0003683249801508192,7,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0
2023-01-31,9918297.584939495,-0.0005090722346115701,-0.8170241506050502,-0.8170241506050527,0.6666666666666666,6616.643168898832,-4.7666690599206565e-05,-0.0004614055440123636,7,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
2023-02-28,9914964.713011213,-0.000269932748778956,-0.8503528698878715,-0.8503528698878736,0.3333333333333333,3306.0991949798317,8.41259830589739e-05,-0.0003540587318379299,7,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
2023-03-31,9908399.8565399,0.00045506973886707175,-0.9160014346010104,-0.9160014346010051,0.6666666666666666,6609.976475340808,0.00033129055165253315,0.0001237791872145386,7,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-04-30,9905075.463493891,-0.00021792715415358538,-0.949245365061091,-0.9492453650610895,0.3333333333333333,3302.7999521799666,-0.00027961354914753296,6.168639499394758e-05,7,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2023-05-31,9901863.909425987,0.0009100158155585328,-0.9813609057401362,-0.9813609057401307,0.3333333333333333,3301.6918211646303,0.0005844731557382536,0.0003255426598202792,7,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
2023-06-30,9892059.626165919,0.0009854775853455067,-1.0794037383408117,-1.07940373834081,0.9999999999999999,9901.863909425985,0.0008976965972189127,8.778098812659398e-05,7,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
2023-07-31,9888809.241765315,0.00047481323296475836,-1.1119075823468494,-1.111907582346853,0.3333333333333333,3297.3532087219733,0.00018116877046330567,0.0002936444625014527,7,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
2023-08-31,9882201.147433402,-0.00015729737545674044,-1.177988525665985,-1.17798852566598,0.6666666666666666,6592.539494510209,-0.00013792560535616106,-1.9371770100579377e-05,7,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
2023-09-30,9875588.588910675,-0.0002471557102884011,-1.2441141108932574,-1.2441141108932532,0.6666666666666666,6588.134098288935,-0.00035888220476668455,0.00011172649447828344,7,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333
2023-10-31,9869072.38715446,0.0006837462812351683,-1.3092761284554055,-1.3092761284554004,0.6666666666666666,6583.72572594045,0.0004953200030805809,0.00018842627815458747,7,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2023-11-30,9862548.061779225,0.0005578661706143369,-1.3745193822077506,-1.3745193822077475,0.6666666666666666,6579.381591436306,0.0005353233006774513,2.254286993688551e-05,7,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
2023-12-31,9859219.26142786,-0.000418597004681942,-1.4078073857213935,-1.407807385721393,0.3333333333333333,3287.516020593075,7.644371830143166e-06,-0.0004262413765120852,7,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333
2024-01-31,9855938.650397291,5.878142837900667e-05,-1.4406134960270878,-1.4406134960270858,0.3333333333333333,3286.4064204759534,0.0001328832180921121,-7.410178971310544e-05,7,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
2024-02-29,9852738.923156321,0.0008683662260106453,-1.4726107684367884,-1.4726107684367895,0.3333333333333333,3285.3128834657637,0.0006787301120181967,0.0001896361139924486,7,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
2024-03-31,9842883.04053148,-3.1906881001001836e-05,-1.5711695946851956,-1.5711695946851931,0.9999999999999999,9852.73892315632,8.133254907858956e-05,-0.0001132394300795914,7,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
2024-04-30,9839567.198943332,-0.0003543735559408863,-1.6043280105666802,-1.6043280105666815,0.3333333333333333,3280.9610135104936,0.0001893927817166384,-0.0005437663376575248,7,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
2024-05-31,9833051.695499828,0.0004492882823493952,-1.6694830450017184,-1.669483045001719,0.6666666666666666,6559.711465962221,0.0002631574856682814,0.00018613079668111383,7,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
2024-06-30,9829854.581719674,0.0008193806036918734,-1.7014541828032637,-1.7014541828032586,0.3333333333333333,3277.6838984999426,0.0002862153154897637,0.0005331652882021097,7,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333
2024-07-31,9826659.035403622,0.0008247515482556385,-1.7334096459637793,-1.733409645963777,0.3333333333333333,3276.6181939065577,0.0002658221253243807,0.0005589294229312578,7,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
2024-08-31,9820128.447147021,0.00020879697694908825,-1.7987155285297929,-1.7987155285297893,0.6666666666666666,6551.106023602415,0.0002088974280403428,-1.004510912545485e-07,7,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0
2024-09-30,9813585.795119824,4.175374003049607e-05,-1.8641420488017646,-1.864142048801761,0.6666666666666666,6546.752298098014,0.00016684598501472332,-0.00012509224498422726,7,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
2024-10-31,9807090.269397106,0.00047755028936080635,-1.9290973060289374,-1.9290973060289398,0.6666666666666666,6542.390530079882,0.0002737366407278127,0.00020381364863299362,7,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
2024-11-30,9797277.04114018,-6.258724412570399e-05,-2.0272295885982006,-2.0272295885981992,0.9999999999999999,9807.090269397104,-0.00022534261941992945,0.00016275537529422546,7,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
2024-12-31,9790782.68026109,0.00037925995335778373,-2.092173197389091,-2.092173197389096,0.6666666666666666,6531.518027426787,0.000604088546294536,-0.00022482859293675227,7,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2025-01-31,9787470.656192457,-0.0004946472969701669,-2.1252934380754263,-2.125293438075427,0.3333333333333333,3263.594226753697,-0.00010496787945157848,-0.00038967941751858837,7,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
2025-02-28,9784138.125426672,-0.0007156143759251183,-2.158618745733276,-2.158618745733276,0.3333333333333333,3262.490218730819,-0.0003824261005190367,-0.0003331882754060816,7,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
2025-03-31,9780881.046884647,4.3957199522992596e-05,-2.1911895311535368,-2.1911895311535337,0.3333333333333333,3261.379375142224,-0.00033943311583633265,0.00038339031535932524,7,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2025-04-30,9774407.426392248,0.00048019060826239485,-2.2559257360775242,-2.255925736077521,0.6666666666666666,6520.587364589764,0.0004477707053800778,3.2419902882317036e-05,7,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2025-05-31,9767908.665487695,0.00017914858957131702,-2.3209133451230435,-2.3209133451230453,0.6666666666666666,6516.271617594832,0.0001874397099267558,-8.291120355438783e-06,7,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2025-06-30,9761364.594786672,-0.00032895056453223026,-2.386354052133277,-2.386354052133281,0.6666666666666666,6511.93911032513,0.00011241949635275105,-0.0004413700608849813,7,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
2025-07-31,9758103.986897081,-6.98641185105468e-05,-2.418960131029191,-2.4189601310291886,0.3333333333333333,3253.788198262224,0.00024542460908248486,-0.00031528872759303166,7,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
2025-08-31,9751614.021136425,0.00015819566275846833,-2.483859788635745,-2.483859788635746,0.6666666666666666,6505.402657931388,0.00023998293181648475,-8.178726905801642e-05,7,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333
2025-09-30,9748380.061981745,0.00017001136764823363,-2.516199380182549,-2.5161993801825493,0.3333333333333333,3250.538007045475,0.0001531509536952009,1.686041395303274e-05,7,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
2025-10-31,9745163.336780712,0.00033579753168548143,-2.5483666321928777,-2.54836663219288,0.3333333333333333,3249.4600206605814,0.0003140394068655691,2.1758124819912358e-05,7,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
2025-11-30,9738736.964546118,0.0007224437479938691,-2.612630354538825,-2.6126303545388208,0.6666666666666666,6496.775557853808,0.0002426834133595029,0.0004797603346343662,7,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
