date,portfolio_value,period_return,cumulative_return,drawdown,turnover,transaction_cost,benchmark_return,excess_return,active_stocks,weight_ABNB,weight_AMGN,weight_BKR,weight_CCEP,weight_GOOGL,weight_LIN,weight_PYPL
2024-12-31,10176286.717512498,0.21050200550816955,1.7628671751249714,0.0,0.4,4063.5861910537005,0.15556483991843248,0.054937165589737075,7,0.0,0.0,0.2,0.2,0.2,0.2,0.2
2025-01-31,10185993.35735,0.09538488946855068,1.8599335734999833,0.0,0.0,0.0,0.09107245957212788,0.004312429896422804,7,0.0,0.0,0.2,0.2,0.2,0.2,0.2
2025-02-28,10187148.382545674,0.011339347623288636,1.8714838254567434,0.0,0.0,0.0,-0.004708354361355305,0.01604770198464394,7,0.0,0.0,0.2,0.2,0.2,0.2,0.2
2025-03-31,10185664.568793198,-0.014565545693039895,1.8566456879319793,-0.014565545693026753,0.0,0.0,-0.03560702955084187,0.021041483857801975,7,0.0,0.0,0.2,0.2,0.2,0.2,0.2
2025-04-30,10183100.296492483,-0.025175306759774686,1.8310029649248438,-0.0397371855319847,0.0,0.0,-0.02072038434978042,-0.004454922409994264,7,0.0,0.0,0.2,0.2,0.2,0.2,0.2
2025-05-31,10184129.26847387,0.010104702413082124,1.8412926847386935,-0.02963649844325308,0.0,0.0,0.01610255081738744,-0.005997848404305315,7,0.0,0.0,0.2,0.2,0.2,0.2,0.2
2025-06-30,10183550.428912174,0.014316258695907889,1.8355042891217366,-0.03531855528545043,0.2,2036.825853694774,0.011907052731008401,0.0024092059648994878,7,0.2,0.0,0.2,0.2,0.0,0.2,0.2
2025-07-31,10189341.245869972,0.056864420697093014,1.893412458699717,0.0,0.0,0.0,0.06618727397705827,-0.009322853279965258,7,0.2,0.0,0.2,0.2,0.0,0.2,0.2
2025-08-31,10209674.92900332,0.1995583683252335,2.0967492900332063,0.0,0.0,0.0,0.2174076001558985,-0.017849231830665002,7,0.2,0.0,0.2,0.2,0.0,0.2,0.2
2025-09-30,10212626.443435052,0.028908995166420936,2.1262644343505333,0.0,0.0,0.0,0.10702580453029702,-0.07811680936387608,7,0.2,0.0,0.2,0.2,0.0,0.2,0.2
2025-10-31,10210631.180104656,-0.019537220336496835,2.1063118010465676,-0.01953722033648722,0.0,0.0,0.08740965955491575,-0.10694687989141259,7,0.2,0.0,0.2,0.2,0.0,0.2,0.2
2025-11-30,10207336.262719218,-0.03226947803050279,2.073362627192177,-0.05180039380795516,0.0,0.0,0.06744155274438007,-0.09971103077488286,7,0.2,0.0,0.2,0.2,0.0,0.2,0.2
