Strategy,CAGR,Sharpe,MDD,Total_Return
Benchmark,5.888443895589202,0.21681757267947724,21.51087469732932,25.20433526043235
TGNN_Monthly,6.198777423321533,0.20789239138119925,23.822686889390777,26.652098099716003
TGNN_Quarterly,-0.24326186773027114,-0.1240366280688126,23.39927065857613,-0.9522727947801402
TGNN_Semiannual,1.948319891164152,-0.0028143087908263486,21.112165604629418,7.875225198154401
TGNN_Annual,1.3169315275169513,-0.03826114494725701,21.549647664236534,5.274273770077875
