Strategy,CAGR,Sharpe,MDD,Total_Return
Benchmark,5.888443895589202,0.21681757267947724,21.51087469732932,25.20433526043235
TGNN_Monthly,5.064341527034122,0.16008743067668826,25.674189696594212,21.419613885547918
TGNN_Quarterly,5.992095015048293,0.21504082786065673,22.113399093557526,25.68650715444136
TGNN_Semiannual,0.770526682792938,-0.06353375993793252,25.383675228489427,3.061392138664365
TGNN_Annual,0.016328730153714055,-0.10281758251039672,24.6592433586758,0.06416392223567158
