Strategy,CAGR,Sharpe,MDD,Total_Return
Benchmark,5.888443895589202,0.21681757267947724,21.51087469732932,25.20433526043235
DDPG_Monthly,4.585789039521715,0.10751279770020786,37.16254451121577,19.261372626266283
DDPG_Quarterly,-0.28057696367723706,-0.10231860619977343,28.118417149639885,-1.0977462003618932
DDPG_Semiannual,-0.05661873673824536,-0.08734170939616079,36.32861197028509,-0.2222464101282129
DDPG_Annual,-2.2636154240762263,-0.18878917062427011,36.240374144156696,-8.602283485286733
