Strategy,CAGR,Sharpe,MDD,Total_Return
Benchmark,5.888443895589202,0.21681757267947724,21.51087469732932,25.20433526043235
DDPG_Monthly,10.001306161231916,0.3526625398853351,36.49567584484244,45.42342851118624
DDPG_Quarterly,11.354303186163195,0.4268052459091883,25.821818434182042,52.577959944330566
DDPG_Semiannual,7.4762511866008685,0.25257364680508776,25.81200413282927,32.74355088637393
DDPG_Annual,11.476116099032296,0.4221715562074965,24.543266731900435,53.23472248243854
