Date,Strategy,Type,ABT,ACN,AFL,AMZN,APA,APD,ARE,GOOGL,MMM,MO
2022-01-20,buy_and_hold,Rebalance,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2022-01-21,buy_and_hold,Hold,0.1027,0.0997,0.1001,0.0957,0.0981,0.1002,0.1009,0.0995,0.1013,0.1018
2022-01-24,buy_and_hold,Hold,0.1009,0.1005,0.1009,0.0968,0.0993,0.1001,0.1,0.0997,0.1011,0.1008
2022-01-25,buy_and_hold,Hold,0.1004,0.0993,0.1016,0.0937,0.1075,0.0989,0.0994,0.0967,0.1017,0.1009
2022-01-26,buy_and_hold,Hold,0.0987,0.0987,0.103,0.0939,0.1086,0.0988,0.0981,0.0994,0.1,0.1008
2022-01-27,buy_and_hold,Hold,0.099,0.0997,0.1025,0.0943,0.108,0.0985,0.0959,0.0992,0.1005,0.1025
2022-01-28,buy_and_hold,Hold,0.1016,0.1012,0.1018,0.096,0.1073,0.0978,0.0966,0.1011,0.095,0.1014
2022-01-31,buy_and_hold,Hold,0.1015,0.1025,0.1008,0.098,0.1056,0.0977,0.0976,0.1008,0.095,0.1004
2022-02-01,buy_and_hold,Hold,0.1004,0.1016,0.1001,0.0982,0.1094,0.0977,0.097,0.1017,0.095,0.0991
2022-02-02,buy_and_hold,Hold,0.1014,0.102,0.1001,0.0966,0.1082,0.0963,0.0965,0.108,0.0934,0.0976
2022-02-03,buy_and_hold,Hold,0.1036,0.1001,0.1023,0.0909,0.1098,0.0972,0.096,0.1066,0.094,0.0995
2022-02-04,buy_and_hold,Hold,0.1028,0.1002,0.1033,0.1027,0.1091,0.0906,0.095,0.1062,0.0915,0.0986
2022-02-07,buy_and_hold,Hold,0.1024,0.1001,0.1052,0.1039,0.1088,0.0884,0.0944,0.1042,0.0926,0.0999
2022-02-08,buy_and_hold,Hold,0.1029,0.1004,0.1064,0.1061,0.1049,0.0878,0.094,0.1043,0.0933,0.0999
2022-02-09,buy_and_hold,Hold,0.103,0.1021,0.105,0.1046,0.1053,0.0889,0.0949,0.1045,0.0928,0.0989
2022-02-10,buy_and_hold,Hold,0.1027,0.1002,0.1062,0.1051,0.1074,0.0882,0.0936,0.1043,0.0923,0.1
2022-02-11,buy_and_hold,Hold,0.1023,0.0976,0.1072,0.1027,0.111,0.0865,0.0951,0.1024,0.0934,0.1017
2022-02-14,buy_and_hold,Hold,0.1013,0.0979,0.1067,0.1052,0.1058,0.0873,0.0952,0.1046,0.0936,0.1024
2022-02-15,buy_and_hold,Hold,0.1015,0.0981,0.1071,0.1053,0.1053,0.0882,0.0953,0.1046,0.0925,0.1021
2022-02-16,buy_and_hold,Hold,0.1009,0.0991,0.1067,0.1061,0.1055,0.087,0.096,0.1051,0.0912,0.1023
2022-02-17,buy_and_hold,Hold,0.1002,0.0977,0.1065,0.1057,0.1074,0.0869,0.0972,0.103,0.0896,0.1058
2022-02-18,buy_and_hold,Hold,0.0978,0.0978,0.1072,0.105,0.1074,0.088,0.0977,0.1021,0.0896,0.1073
2022-02-22,buy_and_hold,Hold,0.0991,0.0986,0.1074,0.1042,0.1045,0.0873,0.0995,0.1024,0.0898,0.1072
2022-02-23,buy_and_hold,Hold,0.1002,0.0974,0.1067,0.1018,0.1052,0.0872,0.0998,0.102,0.0895,0.11
2022-02-24,buy_and_hold,Hold,0.1005,0.0974,0.1023,0.1054,0.1092,0.0865,0.1012,0.1051,0.0883,0.104
2022-02-25,buy_and_hold,Hold,0.1008,0.0966,0.1034,0.1041,0.1106,0.086,0.1002,0.1035,0.0899,0.105
2022-02-28,buy_and_hold,Hold,0.0996,0.095,0.1023,0.1043,0.1174,0.0848,0.0983,0.1043,0.089,0.1049
2022-03-01,buy_and_hold,Hold,0.0985,0.0945,0.0988,0.1036,0.1241,0.0835,0.0984,0.1045,0.0875,0.1065
2022-03-02,buy_and_hold,Hold,0.0988,0.0951,0.1001,0.1026,0.124,0.0832,0.0979,0.1033,0.0877,0.1074
2022-03-03,buy_and_hold,Hold,0.099,0.095,0.1015,0.0995,0.1251,0.0825,0.0989,0.1025,0.0881,0.1078
2022-03-04,buy_and_hold,Hold,0.0996,0.0938,0.1,0.0982,0.1293,0.0814,0.1004,0.1012,0.0873,0.1087
2022-03-07,buy_and_hold,Hold,0.1005,0.0939,0.1012,0.0956,0.128,0.0814,0.1007,0.1,0.0879,0.1108
2022-03-08,buy_and_hold,Hold,0.0986,0.0932,0.102,0.095,0.1309,0.0807,0.1019,0.101,0.0896,0.1071
2022-03-09,buy_and_hold,Hold,0.0987,0.0939,0.1021,0.0955,0.1288,0.0822,0.1008,0.1041,0.0887,0.1054
2022-03-10,buy_and_hold,Hold,0.097,0.0934,0.1008,0.1001,0.1325,0.082,0.0998,0.1027,0.0866,0.1052
2022-03-11,buy_and_hold,Hold,0.096,0.0955,0.1024,0.1008,0.1313,0.0803,0.0998,0.1023,0.0861,0.1054
2022-03-14,buy_and_hold,Hold,0.0981,0.0951,0.1047,0.099,0.1273,0.0805,0.1006,0.1,0.0884,0.1063
2022-03-15,buy_and_hold,Hold,0.0984,0.0964,0.104,0.1015,0.1226,0.081,0.1004,0.1012,0.0877,0.1069
2022-03-16,buy_and_hold,Hold,0.0985,0.0975,0.1047,0.1038,0.1212,0.0805,0.0993,0.1028,0.087,0.1047
2022-03-17,buy_and_hold,Hold,0.0983,0.0943,0.1034,0.1048,0.1276,0.0805,0.0989,0.1015,0.0869,0.1038
2022-03-18,buy_and_hold,Hold,0.0985,0.0948,0.1026,0.1066,0.1255,0.081,0.0989,0.1024,0.0865,0.103
2022-03-21,buy_and_hold,Hold,0.0972,0.0943,0.1026,0.106,0.1303,0.0813,0.0972,0.1017,0.0861,0.1034
2022-03-22,buy_and_hold,Hold,0.0964,0.0942,0.1033,0.1072,0.1278,0.0813,0.0961,0.1034,0.086,0.1044
2022-03-23,buy_and_hold,Hold,0.0935,0.0933,0.1034,0.1075,0.13,0.0818,0.0957,0.1035,0.0857,0.1055
2022-03-24,buy_and_hold,Hold,0.0933,0.0937,0.1035,0.1065,0.1288,0.0834,0.0955,0.1049,0.0856,0.1048
2022-03-25,buy_and_hold,Hold,0.093,0.0933,0.1039,0.1059,0.1296,0.0838,0.0959,0.1036,0.0853,0.1057
2022-03-28,buy_and_hold,Hold,0.0942,0.0945,0.1039,0.1091,0.1248,0.0847,0.0971,0.1039,0.0851,0.1029
2022-03-29,buy_and_hold,Hold,0.0932,0.0961,0.1026,0.1079,0.1267,0.085,0.0988,0.1033,0.0855,0.101
2022-03-30,buy_and_hold,Hold,0.0934,0.0955,0.103,0.1061,0.1275,0.0853,0.0991,0.103,0.0852,0.1018
2022-03-31,buy_and_hold,Hold,0.0927,0.0961,0.1022,0.105,0.1292,0.0856,0.0997,0.1019,0.0846,0.1031
2022-04-01,buy_and_hold,Hold,0.092,0.0962,0.102,0.1044,0.1307,0.0845,0.1011,0.1017,0.0843,0.1031
2022-04-04,buy_and_hold,Hold,0.0916,0.0966,0.0994,0.1067,0.1322,0.0852,0.099,0.1031,0.0836,0.1024
2022-04-05,buy_and_hold,Hold,0.093,0.0971,0.1006,0.105,0.1294,0.0856,0.0998,0.1023,0.084,0.1032
2022-04-06,buy_and_hold,Hold,0.0936,0.0966,0.103,0.1019,0.1271,0.0854,0.1018,0.0997,0.0851,0.1059
2022-04-07,buy_and_hold,Hold,0.0961,0.0969,0.103,0.1011,0.1275,0.0857,0.1003,0.0991,0.0848,0.1055
2022-04-08,buy_and_hold,Hold,0.0958,0.0959,0.1033,0.0988,0.1335,0.0854,0.0998,0.097,0.0845,0.106
2022-04-11,buy_and_hold,Hold,0.0952,0.0945,0.1048,0.0985,0.13,0.0867,0.0996,0.0956,0.0864,0.1088
2022-04-12,buy_and_hold,Hold,0.094,0.0944,0.1044,0.0984,0.1336,0.086,0.0991,0.0948,0.0855,0.1098
2022-04-13,buy_and_hold,Hold,0.0941,0.0932,0.1034,0.1003,0.1365,0.0858,0.0984,0.0953,0.0846,0.1084
2022-04-14,buy_and_hold,Hold,0.0936,0.0924,0.1049,0.0988,0.1381,0.0855,0.0983,0.0939,0.0847,0.1098
2022-04-18,buy_and_hold,Hold,0.0928,0.0909,0.1055,0.0998,0.1394,0.0855,0.0975,0.0949,0.0843,0.1093
2022-04-19,buy_and_hold,Hold,0.094,0.0913,0.1036,0.1015,0.1383,0.0852,0.0975,0.0949,0.085,0.1086
2022-04-20,buy_and_hold,Hold,0.0959,0.092,0.1052,0.0986,0.1377,0.0847,0.099,0.0933,0.0851,0.1087
2022-04-21,buy_and_hold,Hold,0.0975,0.0926,0.1045,0.096,0.1329,0.0865,0.0994,0.0919,0.0867,0.1121
2022-04-22,buy_and_hold,Hold,0.0974,0.0919,0.1041,0.0962,0.132,0.0861,0.1003,0.0907,0.0877,0.1134
2022-04-25,buy_and_hold,Hold,0.098,0.0941,0.1029,0.0977,0.1272,0.0864,0.0993,0.0936,0.0877,0.1132
2022-04-26,buy_and_hold,Hold,0.098,0.0923,0.1028,0.0957,0.129,0.086,0.1006,0.0927,0.0873,0.1155
2022-04-27,buy_and_hold,Hold,0.0979,0.0924,0.103,0.0949,0.1336,0.087,0.099,0.0893,0.0874,0.1156
2022-04-28,buy_and_hold,Hold,0.0971,0.0939,0.0985,0.0974,0.1359,0.0862,0.0987,0.0909,0.0875,0.114
2022-04-29,buy_and_hold,Hold,0.097,0.0933,0.0989,0.087,0.1394,0.0871,0.0981,0.0909,0.0891,0.1192
2022-05-02,buy_and_hold,Hold,0.0964,0.0946,0.0988,0.0871,0.1382,0.0876,0.0958,0.0928,0.09,0.1187
2022-05-03,buy_and_hold,Hold,0.0949,0.0935,0.0987,0.0859,0.1431,0.0879,0.096,0.0923,0.0903,0.1175
2022-05-04,buy_and_hold,Hold,0.0945,0.0935,0.0984,0.0842,0.1471,0.088,0.0948,0.093,0.091,0.1156
2022-05-05,buy_and_hold,Hold,0.0965,0.0927,0.1,0.0814,0.1405,0.0878,0.0963,0.0927,0.0922,0.1199
2022-05-06,buy_and_hold,Hold,0.0952,0.0912,0.0997,0.0797,0.1491,0.0871,0.0944,0.0915,0.0916,0.1204
2022-05-09,buy_and_hold,Hold,0.0952,0.0927,0.1031,0.079,0.1327,0.0901,0.0934,0.093,0.0977,0.123
2022-05-10,buy_and_hold,Hold,0.096,0.094,0.1041,0.0802,0.134,0.0903,0.0924,0.0958,0.0969,0.1164
2022-05-11,buy_and_hold,Hold,0.0957,0.0923,0.1038,0.078,0.138,0.0917,0.0921,0.0957,0.0956,0.1173
2022-05-12,buy_and_hold,Hold,0.0973,0.0921,0.1021,0.0789,0.1366,0.0908,0.0919,0.0948,0.0974,0.118
2022-05-13,buy_and_hold,Hold,0.0964,0.0914,0.0997,0.0812,0.1439,0.0893,0.0919,0.0948,0.0946,0.1168
2022-05-16,buy_and_hold,Hold,0.096,0.091,0.0993,0.0794,0.1479,0.0888,0.0909,0.0933,0.0952,0.1181
2022-05-17,buy_and_hold,Hold,0.0982,0.0907,0.0998,0.081,0.1474,0.0895,0.0894,0.093,0.0944,0.1167
2022-05-18,buy_and_hold,Hold,0.1004,0.0888,0.102,0.0781,0.1436,0.091,0.0886,0.0928,0.0958,0.1189
2022-05-19,buy_and_hold,Hold,0.1008,0.0892,0.1014,0.0788,0.1459,0.0915,0.0891,0.0922,0.0962,0.115
2022-05-20,buy_and_hold,Hold,0.1012,0.0899,0.1001,0.0788,0.1484,0.0925,0.0899,0.0907,0.0938,0.1146
2022-05-23,buy_and_hold,Hold,0.1007,0.0902,0.1007,0.0771,0.1541,0.0908,0.0886,0.091,0.0923,0.1146
2022-05-24,buy_and_hold,Hold,0.1004,0.0897,0.1025,0.0753,0.1535,0.0911,0.0891,0.0872,0.0939,0.1173
2022-05-25,buy_and_hold,Hold,0.0988,0.0887,0.1026,0.0763,0.1585,0.0899,0.0881,0.0861,0.0929,0.1181
2022-05-26,buy_and_hold,Hold,0.0984,0.0908,0.103,0.0779,0.1565,0.0905,0.0881,0.086,0.0919,0.1172
2022-05-27,buy_and_hold,Hold,0.0972,0.0921,0.1024,0.0786,0.1582,0.091,0.0885,0.0872,0.0909,0.1139
2022-05-31,buy_and_hold,Hold,0.0981,0.0906,0.1029,0.0822,0.1565,0.0895,0.0873,0.0885,0.091,0.1134
2022-06-01,buy_and_hold,Hold,0.0965,0.091,0.102,0.0836,0.1591,0.0889,0.0865,0.089,0.0896,0.1138
2022-06-02,buy_and_hold,Hold,0.097,0.092,0.1002,0.0849,0.1562,0.0909,0.0867,0.0905,0.0893,0.1122
2022-06-03,buy_and_hold,Hold,0.0971,0.0923,0.0996,0.0834,0.1603,0.0915,0.0857,0.0889,0.0887,0.1125
2022-06-06,buy_and_hold,Hold,0.0964,0.0917,0.0996,0.0846,0.1602,0.0928,0.0848,0.0901,0.0883,0.1114
2022-06-07,buy_and_hold,Hold,0.0955,0.091,0.0991,0.0823,0.1673,0.0928,0.0845,0.0892,0.0876,0.1108
2022-06-08,buy_and_hold,Hold,0.096,0.0921,0.0999,0.083,0.1707,0.092,0.0823,0.0914,0.0888,0.104
2022-06-09,buy_and_hold,Hold,0.0962,0.0917,0.0997,0.0812,0.1703,0.0943,0.0809,0.0914,0.0899,0.1043
2022-06-10,buy_and_hold,Hold,0.0963,0.0913,0.0994,0.0789,0.1709,0.095,0.081,0.091,0.0883,0.1079
2022-06-13,buy_and_hold,Hold,0.0971,0.0921,0.1002,0.0778,0.1665,0.0969,0.0789,0.0909,0.0912,0.1085
2022-06-14,buy_and_hold,Hold,0.0948,0.0921,0.1006,0.0772,0.1689,0.096,0.0786,0.0916,0.0909,0.1091
2022-06-15,buy_and_hold,Hold,0.0958,0.0934,0.1008,0.0806,0.1662,0.0953,0.0781,0.0935,0.0896,0.1068
2022-06-16,buy_and_hold,Hold,0.0968,0.0934,0.1022,0.0805,0.1578,0.0971,0.0779,0.0937,0.0906,0.1101
2022-06-17,buy_and_hold,Hold,0.0976,0.0953,0.1027,0.0828,0.1489,0.0979,0.079,0.0951,0.0902,0.1104
2022-06-21,buy_and_hold,Hold,0.0975,0.096,0.1029,0.0831,0.1502,0.098,0.0774,0.0971,0.0886,0.1092
2022-06-22,buy_and_hold,Hold,0.1002,0.0989,0.1043,0.0848,0.1421,0.0998,0.0798,0.0987,0.0904,0.1009
2022-06-23,buy_and_hold,Hold,0.1005,0.0984,0.1033,0.0872,0.1366,0.0998,0.0823,0.099,0.0899,0.103
2022-06-24,buy_and_hold,Hold,0.1003,0.0997,0.1039,0.0874,0.1331,0.1006,0.0828,0.1007,0.0898,0.1017
2022-06-27,buy_and_hold,Hold,0.1005,0.098,0.1047,0.0854,0.1376,0.0988,0.0845,0.0994,0.0893,0.1018
2022-06-28,buy_and_hold,Hold,0.0997,0.0962,0.106,0.082,0.144,0.0985,0.0848,0.0973,0.0887,0.103
2022-06-29,buy_and_hold,Hold,0.1029,0.096,0.1064,0.0841,0.1357,0.0999,0.0866,0.0982,0.0893,0.1008
2022-06-30,buy_and_hold,Hold,0.1036,0.0963,0.1073,0.0829,0.1327,0.1006,0.0878,0.0968,0.0901,0.1019
2022-07-01,buy_and_hold,Hold,0.1039,0.0962,0.1078,0.0846,0.1328,0.1003,0.0887,0.0955,0.0884,0.1019
2022-07-05,buy_and_hold,Hold,0.1039,0.0951,0.1073,0.0883,0.124,0.1,0.0901,0.1003,0.0896,0.1015
2022-07-06,buy_and_hold,Hold,0.1035,0.0955,0.1083,0.0892,0.1215,0.0991,0.0907,0.1017,0.0902,0.1003
2022-07-07,buy_and_hold,Hold,0.1024,0.095,0.1072,0.0891,0.1286,0.0967,0.0888,0.1035,0.0887,0.1
2022-07-08,buy_and_hold,Hold,0.1026,0.0953,0.1074,0.0889,0.1305,0.0956,0.0873,0.1044,0.0882,0.0998
2022-07-11,buy_and_hold,Hold,0.1033,0.0948,0.1082,0.0869,0.1294,0.0974,0.0865,0.1023,0.0894,0.1019
2022-07-12,buy_and_hold,Hold,0.1039,0.0955,0.1088,0.0858,0.124,0.0976,0.0873,0.102,0.0912,0.1039
2022-07-13,buy_and_hold,Hold,0.1029,0.0962,0.1076,0.0876,0.127,0.0969,0.0865,0.1005,0.0908,0.104
2022-07-14,buy_and_hold,Hold,0.1044,0.0964,0.1069,0.0891,0.1238,0.0957,0.0858,0.1011,0.0921,0.1048
2022-07-15,buy_and_hold,Hold,0.1056,0.0957,0.1067,0.0898,0.1232,0.0954,0.0876,0.1006,0.0917,0.1038
2022-07-18,buy_and_hold,Hold,0.1042,0.095,0.1068,0.0903,0.1267,0.095,0.0873,0.0985,0.0912,0.1049
2022-07-19,buy_and_hold,Hold,0.1037,0.096,0.105,0.091,0.1286,0.0948,0.0874,0.0996,0.0906,0.1033
2022-07-20,buy_and_hold,Hold,0.1016,0.0961,0.104,0.094,0.1304,0.095,0.0877,0.0992,0.0908,0.1012
2022-07-21,buy_and_hold,Hold,0.1035,0.0978,0.1042,0.095,0.124,0.0958,0.0876,0.0992,0.091,0.1019
2022-07-22,buy_and_hold,Hold,0.1031,0.0988,0.1057,0.0942,0.1218,0.0967,0.0897,0.0945,0.092,0.1036
2022-07-25,buy_and_hold,Hold,0.1014,0.0982,0.1061,0.0923,0.1282,0.096,0.0888,0.0932,0.0911,0.1044
2022-07-26,buy_and_hold,Hold,0.1022,0.0971,0.1056,0.0877,0.1263,0.096,0.0927,0.0913,0.0958,0.1054
2022-07-27,buy_and_hold,Hold,0.1007,0.0989,0.1038,0.0903,0.1283,0.0951,0.0916,0.096,0.0924,0.1028
2022-07-28,buy_and_hold,Hold,0.0998,0.0997,0.1033,0.0901,0.1282,0.0964,0.0933,0.0958,0.0922,0.1013
2022-07-29,buy_and_hold,Hold,0.0962,0.0983,0.1026,0.0973,0.1309,0.0958,0.0927,0.0954,0.092,0.0988
2022-08-01,buy_and_hold,Hold,0.0975,0.0985,0.1022,0.0982,0.1276,0.0961,0.0925,0.0948,0.0927,0.0999
2022-08-02,buy_and_hold,Hold,0.0971,0.0982,0.1063,0.0978,0.1279,0.0953,0.0902,0.0954,0.0921,0.0998
2022-08-03,buy_and_hold,Hold,0.0973,0.0994,0.1061,0.101,0.1217,0.0952,0.0895,0.0972,0.0926,0.1
2022-08-04,buy_and_hold,Hold,0.0976,0.1003,0.1065,0.1034,0.1087,0.1001,0.0899,0.0975,0.0957,0.1003
2022-08-05,buy_and_hold,Hold,0.0969,0.0997,0.1067,0.1018,0.1122,0.1017,0.0896,0.0967,0.095,0.0997
2022-08-08,buy_and_hold,Hold,0.0964,0.0997,0.1067,0.1005,0.1135,0.1011,0.0909,0.0962,0.0954,0.0996
2022-08-09,buy_and_hold,Hold,0.0956,0.0997,0.1084,0.0995,0.1153,0.1001,0.0907,0.0958,0.0951,0.0998
2022-08-10,buy_and_hold,Hold,0.0956,0.0996,0.1083,0.1008,0.1147,0.1005,0.0913,0.0962,0.0941,0.0988
2022-08-11,buy_and_hold,Hold,0.0952,0.0984,0.1093,0.0988,0.1196,0.0997,0.091,0.095,0.0937,0.0991
2022-08-12,buy_and_hold,Hold,0.0947,0.0989,0.1101,0.0994,0.1174,0.1005,0.0914,0.0959,0.094,0.0977
2022-08-15,buy_and_hold,Hold,0.0953,0.0991,0.1105,0.0994,0.1139,0.1019,0.0916,0.0964,0.0937,0.0983
2022-08-16,buy_and_hold,Hold,0.0953,0.0992,0.1103,0.1005,0.1126,0.1016,0.0923,0.0961,0.0929,0.0992
2022-08-17,buy_and_hold,Hold,0.095,0.0994,0.1111,0.0995,0.115,0.1005,0.0927,0.0953,0.092,0.0995
2022-08-18,buy_and_hold,Hold,0.0937,0.0988,0.1113,0.0988,0.1238,0.0995,0.0893,0.095,0.0908,0.099
2022-08-19,buy_and_hold,Hold,0.0949,0.0988,0.1112,0.0972,0.1242,0.0993,0.0889,0.0938,0.0919,0.0999
2022-08-22,buy_and_hold,Hold,0.0941,0.0986,0.1103,0.0951,0.1283,0.0998,0.0887,0.0928,0.091,0.1013
2022-08-23,buy_and_hold,Hold,0.0925,0.0972,0.1095,0.0951,0.1348,0.0996,0.087,0.0922,0.0908,0.1012
2022-08-24,buy_and_hold,Hold,0.0915,0.0965,0.1088,0.0946,0.1393,0.0995,0.0874,0.0915,0.0898,0.1012
2022-08-25,buy_and_hold,Hold,0.0907,0.0963,0.1086,0.0958,0.1377,0.0996,0.0877,0.0926,0.0897,0.1012
2022-08-26,buy_and_hold,Hold,0.0902,0.0959,0.1098,0.0944,0.1417,0.1014,0.0885,0.0906,0.0839,0.1035
2022-08-29,buy_and_hold,Hold,0.0904,0.0952,0.11,0.0939,0.1462,0.101,0.0874,0.0901,0.0824,0.1034
2022-08-30,buy_and_hold,Hold,0.0921,0.0958,0.1105,0.0946,0.1412,0.1007,0.0878,0.0911,0.0826,0.1036
2022-08-31,buy_and_hold,Hold,0.0932,0.0951,0.1099,0.0938,0.1414,0.1001,0.0881,0.0911,0.0829,0.1044
2022-09-01,buy_and_hold,Hold,0.0952,0.0953,0.1102,0.0947,0.1372,0.0991,0.0871,0.0925,0.0838,0.105
2022-09-02,buy_and_hold,Hold,0.0939,0.0945,0.1109,0.0952,0.1415,0.0986,0.0871,0.0916,0.0818,0.105
2022-09-06,buy_and_hold,Hold,0.0949,0.0951,0.112,0.095,0.1391,0.0993,0.0892,0.0915,0.0791,0.1049
2022-09-07,buy_and_hold,Hold,0.0954,0.0949,0.113,0.0962,0.1331,0.101,0.0889,0.0925,0.0806,0.1044
2022-09-08,buy_and_hold,Hold,0.097,0.0948,0.1139,0.0959,0.1333,0.1004,0.0899,0.0911,0.0794,0.1043
2022-09-09,buy_and_hold,Hold,0.0967,0.094,0.1124,0.0968,0.1352,0.1,0.0895,0.0915,0.0805,0.1035
2022-09-12,buy_and_hold,Hold,0.0959,0.0941,0.1117,0.0976,0.1398,0.1009,0.0889,0.0902,0.08,0.1009
2022-09-13,buy_and_hold,Hold,0.0967,0.0934,0.1131,0.0944,0.1423,0.1021,0.0888,0.0884,0.0808,0.1
2022-09-14,buy_and_hold,Hold,0.0961,0.0919,0.1113,0.0952,0.1511,0.1012,0.0873,0.0885,0.0784,0.0988
2022-09-15,buy_and_hold,Hold,0.0965,0.0914,0.1115,0.0946,0.1518,0.0997,0.0877,0.0877,0.0785,0.1005
2022-09-16,buy_and_hold,Hold,0.0962,0.0917,0.1122,0.0932,0.1491,0.0999,0.0882,0.0883,0.0792,0.102
2022-09-19,buy_and_hold,Hold,0.0959,0.092,0.1133,0.0936,0.1484,0.1003,0.0868,0.0881,0.0789,0.1029
2022-09-20,buy_and_hold,Hold,0.0955,0.0917,0.1152,0.093,0.1473,0.0999,0.0855,0.0876,0.0799,0.1044
2022-09-21,buy_and_hold,Hold,0.0957,0.0917,0.1158,0.0919,0.1455,0.1002,0.0849,0.0876,0.0801,0.1065
2022-09-22,buy_and_hold,Hold,0.0969,0.0914,0.1147,0.0917,0.1417,0.0999,0.0861,0.0891,0.0804,0.1081
2022-09-23,buy_and_hold,Hold,0.0993,0.0932,0.1162,0.0915,0.1292,0.1021,0.0892,0.0904,0.0818,0.1071
2022-09-26,buy_and_hold,Hold,0.0997,0.0934,0.1157,0.0938,0.1267,0.101,0.0881,0.091,0.0829,0.1079
2022-09-27,buy_and_hold,Hold,0.0986,0.0934,0.1156,0.0935,0.1305,0.101,0.0874,0.0907,0.0827,0.1065
2022-09-28,buy_and_hold,Hold,0.0967,0.0932,0.1142,0.0942,0.1352,0.1005,0.0874,0.0909,0.0822,0.1056
2022-09-29,buy_and_hold,Hold,0.0973,0.0929,0.1142,0.0927,0.1379,0.1002,0.0874,0.0895,0.0816,0.1062
2022-09-30,buy_and_hold,Hold,0.0968,0.0935,0.1146,0.0922,0.1362,0.1023,0.0894,0.0887,0.0811,0.1052
2022-10-03,buy_and_hold,Hold,0.0961,0.0929,0.1138,0.0912,0.1434,0.1012,0.0887,0.0883,0.0802,0.104
2022-10-04,buy_and_hold,Hold,0.0962,0.093,0.1141,0.0922,0.1456,0.1018,0.0866,0.088,0.0792,0.1033
2022-10-05,buy_and_hold,Hold,0.0964,0.093,0.1134,0.092,0.1506,0.0996,0.0841,0.0878,0.0789,0.1043
2022-10-06,buy_and_hold,Hold,0.0959,0.0916,0.1128,0.0918,0.1573,0.0982,0.0831,0.0881,0.0764,0.1048
2022-10-07,buy_and_hold,Hold,0.0973,0.0902,0.1124,0.0893,0.1619,0.0974,0.0821,0.0875,0.0754,0.1066
2022-10-10,buy_and_hold,Hold,0.0973,0.0901,0.1137,0.0891,0.1577,0.0983,0.081,0.0873,0.0766,0.1089
2022-10-11,buy_and_hold,Hold,0.0981,0.0885,0.1141,0.0882,0.1554,0.098,0.0826,0.0869,0.077,0.1113
2022-10-12,buy_and_hold,Hold,0.0967,0.0881,0.113,0.0889,0.1567,0.0974,0.0819,0.0874,0.0772,0.1126
2022-10-13,buy_and_hold,Hold,0.0969,0.0884,0.1145,0.0863,0.1569,0.0985,0.0808,0.0865,0.0789,0.1125
2022-10-14,buy_and_hold,Hold,0.0977,0.0889,0.1162,0.084,0.1533,0.0986,0.0809,0.0864,0.0804,0.1136
2022-10-17,buy_and_hold,Hold,0.0985,0.0906,0.1151,0.0879,0.1512,0.0988,0.081,0.0878,0.0791,0.11
2022-10-18,buy_and_hold,Hold,0.099,0.0905,0.1152,0.0891,0.1489,0.1001,0.0801,0.0878,0.0799,0.1095
2022-10-19,buy_and_hold,Hold,0.093,0.0909,0.1156,0.0885,0.1574,0.1001,0.0785,0.0872,0.0791,0.1098
2022-10-20,buy_and_hold,Hold,0.0912,0.0911,0.115,0.0896,0.1586,0.0999,0.0786,0.0885,0.0792,0.1082
2022-10-21,buy_and_hold,Hold,0.0889,0.0916,0.1157,0.0906,0.1611,0.0988,0.0784,0.0873,0.0798,0.1079
2022-10-24,buy_and_hold,Hold,0.0906,0.0921,0.1156,0.0896,0.1608,0.0983,0.0776,0.0872,0.0797,0.1085
2022-10-25,buy_and_hold,Hold,0.0887,0.0923,0.1138,0.0886,0.1632,0.0997,0.0806,0.0874,0.0784,0.1074
2022-10-26,buy_and_hold,Hold,0.0895,0.0924,0.1143,0.0853,0.1671,0.1003,0.0808,0.0797,0.0815,0.1092
2022-10-27,buy_and_hold,Hold,0.089,0.0929,0.1167,0.0826,0.1674,0.1,0.0828,0.0781,0.0823,0.1081
2022-10-28,buy_and_hold,Hold,0.09,0.0945,0.1188,0.0759,0.1639,0.1007,0.0836,0.0804,0.0836,0.1086
2022-10-31,buy_and_hold,Hold,0.09,0.0938,0.1201,0.0756,0.1649,0.0997,0.0839,0.0794,0.0836,0.1091
2022-11-01,buy_and_hold,Hold,0.0907,0.0933,0.1237,0.0717,0.1667,0.1008,0.0839,0.0763,0.0836,0.1092
2022-11-02,buy_and_hold,Hold,0.0919,0.0927,0.1267,0.07,0.1653,0.1005,0.0846,0.0752,0.0841,0.1089
2022-11-03,buy_and_hold,Hold,0.0898,0.0868,0.1246,0.0675,0.1756,0.1076,0.0845,0.0717,0.0836,0.1084
2022-11-04,buy_and_hold,Hold,0.0891,0.0861,0.1238,0.0671,0.1775,0.1097,0.0841,0.0726,0.0829,0.1072
2022-11-07,buy_and_hold,Hold,0.0895,0.0879,0.1237,0.0661,0.1775,0.1092,0.0838,0.0735,0.0819,0.107
2022-11-08,buy_and_hold,Hold,0.0895,0.0878,0.1239,0.0656,0.1758,0.1113,0.083,0.0738,0.0823,0.107
2022-11-09,buy_and_hold,Hold,0.0916,0.0891,0.1261,0.0644,0.1672,0.1129,0.0834,0.0742,0.0833,0.1079
2022-11-10,buy_and_hold,Hold,0.0917,0.0917,0.1249,0.069,0.165,0.1115,0.0858,0.0763,0.0831,0.1009
