date,portfolio_value,period_return,cumulative_return,drawdown,turnover,transaction_cost,benchmark_return,excess_return,active_stocks,weight_AMD,weight_AZN,weight_BKNG,weight_COST,weight_CTAS,weight_EXC,weight_GOOG
2023-12-31,-168777.02692991236,0.20744705400844954,-1.0168777026929912,-1.0168777026929914,0.0,-0.0,0.21685502811201973,-0.009407974103570194,7,0.2111075222492218,0.19675031304359436,0.218563973903656,0.0,0.0,0.19135062396526337,0.18222755193710327
2024-01-31,-188695.75434414754,0.11801800148136743,-1.0188695754344148,-1.0188695754344146,0.0,-0.0,0.20397242690835682,-0.08595442542698939,7,0.2111075222492218,0.19675031304359436,0.218563973903656,0.0,0.0,0.19135062396526337,0.18222755193710327
2024-02-29,-229781.16475692226,0.21773362392585804,-1.0229781164756921,-1.0229781164756921,0.0,-0.0,0.24446182165827068,-0.02672819773241264,7,0.2111075222492218,0.19675031304359436,0.218563973903656,0.0,0.0,0.19135062396526337,0.18222755193710327
2024-03-31,-197457.62910209032,-0.14067095398800822,-1.0197457629102091,-1.0197457629102091,0.0,-0.0,-0.14407014367835863,0.0033991896903504126,7,0.2111075222492218,0.19675031304359436,0.218563973903656,0.0,0.0,0.19135062396526337,0.18222755193710327
2024-04-30,-297730.5703864559,0.507820040888479,-1.0297730570386456,-1.0297730570386456,0.0,-0.0,0.5027541677866664,0.005065873101812612,7,0.2111075222492218,0.19675031304359436,0.218563973903656,0.0,0.0,0.19135062396526337,0.18222755193710327
2024-05-31,-270241.694820992,-0.09232802506569343,-1.0270241694820992,-1.0270241694820992,0.0,-0.0,0.02260590051966055,-0.11493392558535398,7,0.2111075222492218,0.19675031304359436,0.218563973903656,0.0,0.0,0.19135062396526337,0.18222755193710327
2024-06-30,-122345.79589839032,-0.547272688696568,-1.012234579589839,-1.012234579589839,0.0,-0.0,-0.36330195942095345,-0.18397072927561453,7,0.2111075222492218,0.19675031304359436,0.218563973903656,0.0,0.0,0.19135062396526337,0.18222755193710327
2024-07-31,-203137.17089013904,0.6603526864040914,-1.020313717089014,-1.020313717089014,0.0,-0.0,0.6267150597912925,0.0336376266127989,7,0.2111075222492218,0.19675031304359436,0.218563973903656,0.0,0.0,0.19135062396526337,0.18222755193710327
2024-08-31,-239214.66853787552,0.17760165453543686,-1.0239214668537875,-1.0239214668537875,0.0,-0.0,0.07771036827138492,0.09989128626405194,7,0.2111075222492218,0.19675031304359436,0.218563973903656,0.0,0.0,0.19135062396526337,0.18222755193710327
2024-09-30,-157305.35641935727,-0.34240923693836667,-1.0157305356419357,-1.0157305356419357,0.0,-0.0,-0.3061183307852064,-0.036290906153160274,7,0.2111075222492218,0.19675031304359436,0.218563973903656,0.0,0.0,0.19135062396526337,0.18222755193710327
2024-10-31,-135665.09646040303,-0.13756848750441714,-1.0135665096460402,-1.0135665096460404,0.0,-0.0,0.18244230866964375,-0.3200107961740609,7,0.2111075222492218,0.19675031304359436,0.218563973903656,0.0,0.0,0.19135062396526337,0.18222755193710327
2024-11-30,-58392.002811972896,-0.5695871352657318,-1.0058392002811973,-1.005839200281197,0.0,-0.0,-0.82967232806342,0.26008519279768816,7,0.2111075222492218,0.19675031304359436,0.218563973903656,0.0,0.0,0.19135062396526337,0.18222755193710327
2024-12-31,-62631.973793944446,0.07261218622051047,-1.0062631973793945,-1.0062631973793945,0.0,-0.0,0.3018457804407392,-0.2292335942202287,7,0.2111075222492218,0.19675031304359436,0.218563973903656,0.0,0.0,0.19135062396526337,0.18222755193710327
2025-01-31,-41639.899921806726,-0.33516545305119116,-1.0041639899921806,-1.0041639899921806,0.0,-0.0,-0.13457685708999628,-0.20058859596119488,7,0.2111075222492218,0.19675031304359436,0.218563973903656,0.0,0.0,0.19135062396526337,0.18222755193710327
2025-02-28,-24321.632719212284,-0.41590559139468297,-1.0024321632719213,-1.0024321632719213,0.0,-0.0,-0.5342709294387271,0.11836533804404414,7,0.2111075222492218,0.19675031304359436,0.218563973903656,0.0,0.0,0.19135062396526337,0.18222755193710327
2025-03-31,-22884.348220819465,-0.05909490185079025,-1.002288434822082,-1.002288434822082,0.0,-0.0,-0.005298556094723106,-0.05379634575606714,7,0.2111075222492218,0.19675031304359436,0.218563973903656,0.0,0.0,0.19135062396526337,0.18222755193710327
2025-04-30,-33336.909136582224,0.45675589336878497,-1.0033336909136583,-1.0033336909136583,0.0,-0.0,0.4573937335184642,-0.0006378401496792141,7,0.2111075222492218,0.19675031304359436,0.218563973903656,0.0,0.0,0.19135062396526337,0.18222755193710327
2025-05-31,-52161.24657234517,0.5646695486566893,-1.0052161246572344,-1.0052161246572346,0.0,-0.0,0.20663566674504957,0.3580338819116397,7,0.2111075222492218,0.19675031304359436,0.218563973903656,0.0,0.0,0.19135062396526337,0.18222755193710327
2025-06-30,-88853.28753798547,0.703434894232257,-1.0088853287537984,-1.0088853287537984,0.0,-0.0,0.42031457700899666,0.28312031722326036,7,0.2111075222492218,0.19675031304359436,0.218563973903656,0.0,0.0,0.19135062396526337,0.18222755193710327
2025-07-31,-106922.85530540795,0.2033640877913223,-1.0106922855305407,-1.0106922855305407,0.0,-0.0,0.00672946231705801,0.1966346254742643,7,0.2111075222492218,0.19675031304359436,0.218563973903656,0.0,0.0,0.19135062396526337,0.18222755193710327
2025-08-31,-112036.31834933128,0.047823854210753636,-1.0112036318349331,-1.0112036318349331,0.0,-0.0,-0.02246514175619399,0.07028899596694763,7,0.2111075222492218,0.19675031304359436,0.218563973903656,0.0,0.0,0.19135062396526337,0.18222755193710327
2025-09-30,-250495.5129763823,1.2358420614584347,-1.0250495512976383,-1.025049551297638,0.0,-0.0,0.6421129831578583,0.5937290783005764,7,0.2111075222492218,0.19675031304359436,0.218563973903656,0.0,0.0,0.19135062396526337,0.18222755193710327
2025-10-31,-238692.47362704188,-0.047118765558300635,-1.0238692473627042,-1.0238692473627042,0.0,-0.0,-0.03592374814408164,-0.011195017414218994,7,0.2111075222492218,0.19675031304359436,0.218563973903656,0.0,0.0,0.19135062396526337,0.18222755193710327
2025-11-30,-225804.37394141487,-0.05399457925835033,-1.0225804373941414,-1.0225804373941414,0.0,-0.0,-0.12306244794412384,0.06906786868577351,7,0.2111075222492218,0.19675031304359436,0.218563973903656,0.0,0.0,0.19135062396526337,0.18222755193710327
