date,portfolio_value,period_return,cumulative_return,drawdown,turnover,transaction_cost,benchmark_return,excess_return,active_stocks,weight_AMD,weight_AZN,weight_BKNG,weight_COST,weight_CTAS,weight_EXC,weight_GOOG
2021-12-31,999330.6527515441,-0.06693472484559086,-0.06693472484559093,-0.06693472484558588,0.0,0.0,-0.06693472484559086,0.0,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
2022-01-31,999626.7619390633,0.029630752014262338,-0.03732380609366981,-0.0373238060936681,0.0,0.0,0.029630752014262338,0.0,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
2022-02-28,1000407.2789636154,0.07808084519846098,0.04072789636153651,0.0,0.0,0.0,0.07808084519846098,0.0,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
2022-03-31,999533.1728319853,-0.08737502715251008,-0.046682716801471624,-0.08737502715250894,0.0,0.0,-0.08737502715251008,0.0,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
2022-04-30,999667.0291130816,0.01339187980296889,-0.03329708869184156,-0.07399484850816533,0.0,0.0,0.01339187980296889,0.0,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
2022-05-31,998839.0059910608,-0.08282989214473802,-0.1160994008939209,-0.1567634507996922,0.0,0.0,-0.08282989214473802,0.0,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
2022-06-30,999848.2275664794,0.10103946375394507,-0.015177243352060277,-0.055882379995797274,0.0,0.0,0.10103946375394507,0.0,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
2022-07-31,999291.2084210886,-0.05571036983747036,-0.07087915789113497,-0.11156161755270194,0.0,0.0,-0.05571036983747036,0.0,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
2022-08-31,998008.6984603123,-0.1283419637807778,-0.19913015396876288,-0.2397604009626891,0.0,0.0,-0.1283419637807778,0.0,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
2022-09-30,998229.8066789535,0.02215493902830141,-0.17701933210465537,-0.21765858070502395,0.0,0.0,0.02215493902830141,0.0,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
2022-10-31,999505.6385242863,0.12780943193605968,-0.04943614757136894,-0.09012733696451634,0.0,0.0,0.12780943193605968,0.0,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
2022-11-30,998942.7978295458,-0.056311907911939275,-0.10572021704542411,-0.1463884924534701,0.0,0.0,-0.056311907911939275,0.0,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
2022-12-31,999707.6716472282,0.07656832997288023,-0.029232835277182012,-0.06993224970454055,0.0,0.0,0.07656832997288023,0.0,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
